PBFE,2.0,1_5M,305536,56.215
PBFE,3.0,1_5M,758250,56.208
PBFE,4.0,1_5M,1506846,61.006
PBFE,5.0,1_5M,2678044,57.94
PBFE,6.0,1_5M,3395276,55.542
PBFE,7.0,1_5M,4955248,61.048
BFE,2.0,1_5M,305536,90.947
BFE,3.0,1_5M,758250,113.787
BFE,4.0,1_5M,1506846,134.119
BFE,5.0,1_5M,2678044,154.55
BFE,6.0,1_5M,3395276,165.375
BFE,7.0,1_5M,4955248,189.485
PBFE,2.0,2M,543152,76.585
PBFE,3.0,2M,1348172,77.135
PBFE,4.0,2M,2677062,74.601
PBFE,5.0,2M,4757840,75.77
PBFE,6.0,2M,6035050,82.333
PBFE,7.0,2M,8807282,79.178
BFE,2.0,2M,543152,133.526
BFE,3.0,2M,1348172,160.998
BFE,4.0,2M,2677062,192.991
BFE,5.0,2M,4757840,225.817
BFE,6.0,2M,6035050,244.209
BFE,7.0,2M,8807282,287.063
PBFE,2.0,2_5M,848556,96.224
PBFE,3.0,2_5M,2105604,88.967
PBFE,4.0,2_5M,4180482,89.354
PBFE,5.0,2_5M,7425502,100.604
PBFE,6.0,2_5M,9417586,104.321
PBFE,7.0,2_5M,13746260,112.355
BFE,2.0,2_5M,848556,176.59
BFE,3.0,2_5M,2105604,221.745
BFE,4.0,2_5M,4180482,260.183
BFE,5.0,2_5M,7425502,301.485
BFE,6.0,2_5M,9417586,338.698
BFE,7.0,2_5M,13746260,415.898
PBFE,2.0,3M,1222758,106.18
PBFE,3.0,3M,3033892,98.2
PBFE,4.0,3M,6021962,113.567
PBFE,5.0,3M,10698918,118.856
PBFE,6.0,3M,13570280,127.809
PBFE,7.0,3M,19809408,131.038
BFE,2.0,3M,1222758,226.352
BFE,3.0,3M,3033892,272.759
BFE,4.0,3M,6021962,330.039
BFE,5.0,3M,10698918,393.077
BFE,6.0,3M,13570280,433.875
BFE,7.0,3M,19809408,531.596
PBFE,2.0,3_5M,1664804,137.934
PBFE,3.0,3_5M,4131390,138.913
PBFE,4.0,3_5M,8201790,138.361
PBFE,5.0,3_5M,14573018,149.082
PBFE,6.0,3_5M,18483414,149.121
PBFE,7.0,3_5M,26980492,202.743
BFE,2.0,3_5M,1664804,274.426
BFE,3.0,3_5M,4131390,335.176
BFE,4.0,3_5M,8201790,419.536
BFE,5.0,3_5M,14573018,488.044
BFE,6.0,3_5M,18483414,573.154
BFE,7.0,3_5M,26980492,714.456
PBFE,2.0,4M,2172802,166.714
PBFE,3.0,4M,5392428,169.233
PBFE,4.0,4M,10703896,182.208
PBFE,5.0,4M,19020528,182.989
PBFE,6.0,4M,24126164,212.56
PBFE,7.0,4M,35219890,297.121
BFE,2.0,4M,2172802,323.865
BFE,3.0,4M,5392428,396.963
BFE,4.0,4M,10703896,477.956
BFE,5.0,4M,19020528,615.252
BFE,6.0,4M,24126164,692.93
BFE,7.0,4M,35219890,872.242
