PBFE,1.0,1M,0,39.137
PBFE,2.0,1M,136322,40.202
PBFE,3.0,1M,338070,38.594
PBFE,4.0,1M,670060,39.913
PBFE,5.0,1M,1191650,40.087
PBFE,6.0,1M,1510672,37.706
PBFE,7.0,1M,2202958,43.178
PBFE,8.0,1M,2821060,43.351
PBFE,9.0,1M,3487454,43.617
PBFE,10.0,1M,4262474,45.213
BFE,2.0,1M,136322,57.48
BFE,3.0,1M,338070,76.369
BFE,4.0,1M,670060,88.942
BFE,5.0,1M,1191650,100.486
BFE,6.0,1M,1510672,111.801
BFE,7.0,1M,2202958,118.995
BFE,8.0,1M,2821060,122.325
BFE,9.0,1M,3487454,128.84
BFE,10.0,1M,4262474,142.513
PBFE,1.0,2M,0,80.603
PBFE,2.0,2M,543152,91.189
PBFE,3.0,2M,1348172,90.411
PBFE,4.0,2M,2677062,93.685
PBFE,5.0,2M,4757840,90.101
PBFE,6.0,2M,6035050,102.182
PBFE,7.0,2M,8807282,105.891
PBFE,8.0,2M,11276418,106.568
PBFE,9.0,2M,13939396,115.423
PBFE,10.0,2M,17038696,120.097
BFE,2.0,2M,543152,141.176
BFE,3.0,2M,1348172,176.682
BFE,4.0,2M,2677062,199.229
BFE,5.0,2M,4757840,221.958
BFE,6.0,2M,6035050,246.182
BFE,7.0,2M,8807282,281.641
BFE,8.0,2M,11276418,318.978
BFE,9.0,2M,13939396,360.276
BFE,10.0,2M,17038696,394.202
PBFE,1.0,4M,0,160.805
PBFE,2.0,4M,2172802,161.635
PBFE,3.0,4M,5392428,165.301
PBFE,4.0,4M,10703896,180.164
PBFE,5.0,4M,19020528,190.207
PBFE,6.0,4M,24126164,210.224
PBFE,7.0,4M,35219890,285.076
BFE,2.0,4M,2172802,321.289
BFE,3.0,4M,5392428,395.168
BFE,4.0,4M,10703896,473.8
BFE,5.0,4M,19020528,618.696
BFE,6.0,4M,24126164,695.583
BFE,7.0,4M,35219890,991.78
