PBFE,10.0,10K,3268,7.482
PBFE,20.0,10K,10840,7.798
PBFE,30.0,10K,20932,7.595
PBFE,40.0,10K,31782,7.163
PBFE,50.0,10K,43322,7.828
PBFE,60.0,10K,55062,7.645
PBFE,70.0,10K,66414,7.655
PBFE,80.0,10K,78006,7.206
PBFE,90.0,10K,90216,7.286
PBFE,100.0,10K,103014,7.213
PBFE,110.0,10K,116104,7.669
PBFE,120.0,10K,129568,7.908
PBFE,130.0,10K,143708,8.207
PBFE,140.0,10K,158364,8.746
PBFE,150.0,10K,173598,7.863
PBFE,160.0,10K,190078,7.833
PBFE,170.0,10K,206772,7.835
PBFE,180.0,10K,223578,8.098
PBFE,190.0,10K,241124,8.309
PBFE,200.0,10K,258756,8.726
PBFE,10.0,20K,11006,9.558
PBFE,20.0,20K,36910,10.23
PBFE,30.0,20K,70662,10.376
PBFE,40.0,20K,108002,9.912
PBFE,50.0,20K,147366,8.515
PBFE,60.0,20K,187790,10.91
PBFE,70.0,20K,228146,8.542
PBFE,80.0,20K,269452,11.335
PBFE,90.0,20K,312766,9.341
PBFE,100.0,20K,357672,11.295
PBFE,110.0,20K,403832,12.136
PBFE,120.0,20K,450790,11.38
PBFE,130.0,20K,500526,10.614
PBFE,140.0,20K,552160,11.913
PBFE,150.0,20K,604996,11.856
PBFE,160.0,20K,661268,12.289
PBFE,170.0,20K,718862,11.914
PBFE,180.0,20K,777042,11.588
PBFE,190.0,20K,837202,11.122
PBFE,200.0,20K,898572,10.576
PBFE,10.0,30K,25438,10.109
PBFE,20.0,30K,86522,10.234
PBFE,30.0,30K,165444,10.24
PBFE,40.0,30K,253196,9.838
PBFE,50.0,30K,344708,10.072
PBFE,60.0,30K,438408,10.967
PBFE,70.0,30K,532762,10.737
PBFE,80.0,30K,629702,10.943
PBFE,90.0,30K,731026,10.755
PBFE,100.0,30K,835972,11.483
PBFE,110.0,30K,944102,11.403
PBFE,120.0,30K,1054678,11.426
PBFE,130.0,30K,1169874,11.18
PBFE,140.0,30K,1290148,12.183
PBFE,150.0,30K,1414444,11.635
PBFE,160.0,30K,1544914,11.754
PBFE,170.0,30K,1678360,11.617
PBFE,180.0,30K,1814508,11.927
PBFE,190.0,30K,1954524,12.241
