PFlock,10.0,20K,16,25.671,5508.0,0.546,0.454,23:11:22.420
PFlock,15.0,20K,16,12.106,14568.0,0.563,0.437,23:11:34.631
PFlock,20.0,20K,16,11.667,26673.0,0.54,0.46,23:11:46.324
PFlock,25.0,20K,16,12.673,41724.0,0.533,0.467,23:11:59.016
PFlock,30.0,20K,16,13.857,58260.0,0.525,0.475,23:12:12.890
PFlock,35.0,20K,16,15.307,75870.0,0.51,0.49,23:12:28.213
PFlock,40.0,20K,16,16.705,94798.0,0.505,0.495,23:12:44.933
PFlock,45.0,20K,16,18.201,113942.0,0.502,0.498,23:13:03.149
PFlock,50.0,20K,16,19.74,133951.0,0.49,0.51,23:13:22.910
PFlock,10.0,30K,16,13.675,14851.0,0.631,0.369,23:13:36.598
PFlock,15.0,30K,16,13.993,37964.0,0.634,0.366,23:13:50.610
PFlock,20.0,30K,16,16.301,68675.0,0.606,0.394,23:14:06.926
PFlock,25.0,30K,16,18.81,105445.0,0.581,0.419,23:14:25.752
PFlock,30.0,30K,16,21.263,145110.0,0.566,0.434,23:14:47.030
PFlock,35.0,30K,16,23.781,187716.0,0.565,0.435,23:15:10.825
PFlock,40.0,30K,16,28.179,232470.0,0.559,0.441,23:15:39.019
PFlock,45.0,30K,16,30.537,277737.0,0.573,0.427,23:16:09.580
PFlock,50.0,30K,16,32.201,323893.0,0.558,0.442,23:16:41.797
PFlock,10.0,40K,16,13.799,29265.0,0.663,0.337,23:16:55.610
PFlock,15.0,40K,16,18.729,72160.0,0.649,0.351,23:17:14.352
PFlock,20.0,40K,16,21.389,128472.0,0.616,0.384,23:17:35.759
PFlock,25.0,40K,16,25.431,194986.0,0.596,0.404,23:18:01.207
PFlock,30.0,40K,16,30.543,267120.0,0.585,0.415,23:18:31.765
PFlock,35.0,40K,16,34.947,343612.0,0.579,0.421,23:19:06.731
PFlock,40.0,40K,16,40.543,423162.0,0.568,0.432,23:19:47.292
PFlock,45.0,40K,16,42.124,503907.0,0.577,0.423,23:20:29.440
PFlock,50.0,40K,16,48.392,586147.0,0.579,0.421,23:21:17.851
PFlock,10.0,50K,16,16.858,47442.0,0.673,0.327,23:21:34.733
PFlock,15.0,50K,16,25.995,115526.0,0.649,0.351,23:22:00.740
PFlock,20.0,50K,16,26.066,203495.0,0.629,0.371,23:22:26.822
PFlock,25.0,50K,16,31.729,305922.0,0.609,0.391,23:22:58.563
PFlock,30.0,50K,16,41.026,417496.0,0.589,0.411,23:23:39.605
PFlock,35.0,50K,16,48.832,535199.0,0.579,0.421,23:24:28.455
PFlock,40.0,50K,16,54.203,657407.0,0.565,0.435,23:25:22.678
PFlock,45.0,50K,16,65.022,781414.0,0.547,0.453,23:26:27.720
PFlock,50.0,50K,16,65.803,907142.0,0.559,0.441,23:27:33.544
