PFlock,10.0,10K,16,37.755,4,1193.0,0.398,0.602,22:37:22.419
PFlock,12.0,10K,16,20.929,4,1945.0,0.43,0.57,22:37:43.493
PFlock,14.0,10K,16,18.009,4,2890.0,0.509,0.491,22:38:01.542
