PBFE,10.0,100K,265636,7.443                                                     
PBFE,30.0,100K,1729642,8.126                                                    
PBFE,50.0,100K,3635922,9.118                                                    
PBFE,70.0,100K,5671762,10.506                                                   
PBFE,90.0,100K,7805232,12.125                                                   
PBFE,110.0,100K,10073688,13.65                                                  
PBFE,130.0,100K,12496948,15.437                                                 
PBFE,150.0,100K,15107888,17.737                                                 
PBFE,170.0,100K,17927122,40.104                                                 
PBFE,190.0,100K,20906782,48.923
