S0, 10000000000, 4, 455052511,  91.855726
S1, 10000000000, 4, 455052511,  44.879438
S2, 10000000000, 4, 455052511,  44.892708
S3, 10000000000, 4, 455052511,  19.380526
S0, 10000000000, 6, 455052511,  63.382032
S1, 10000000000, 6, 455052511,  30.914428
S2, 10000000000, 6, 455052511,  30.218830
S3, 10000000000, 6, 455052511,  12.433422
S0, 10000000000, 8, 455052511,  46.563707
S1, 10000000000, 8, 455052511,  23.151563
S2, 10000000000, 8, 455052511,  22.395813
S3, 10000000000, 8, 455052511,   9.445845
