S0, 10000000000, 4, 455052511,  93.781688
S1, 10000000000, 4, 455052511,  44.901604
S2, 10000000000, 4, 455052511,  44.644498
S3, 10000000000, 4, 455052511,  19.377970
S0, 10000000000, 6, 455052511,  63.222972
S1, 10000000000, 6, 455052511,  30.953767
S2, 10000000000, 6, 455052511,  30.223271
S3, 10000000000, 6, 455052511,  11.658026
S0, 10000000000, 8, 455052511,  46.720072
S1, 10000000000, 8, 455052511,  22.361821
S2, 10000000000, 8, 455052511,  22.440053
S3, 10000000000, 8, 455052511,   8.617193
