S0, 10000000000, 10, 455052511,  39.534210
S1, 10000000000, 10, 455052511,  19.433131
S2, 10000000000, 10, 455052511,  18.086194
S3, 10000000000, 10, 455052511,   7.028232
S0, 10000000000, 12, 455052511,  34.228621
S1, 10000000000, 12, 455052511,  16.751409
S2, 10000000000, 12, 455052511,  15.226918
S3, 10000000000, 12, 455052511,   6.234770
S0, 10000000000, 14, 455052511,  28.662767
S1, 10000000000, 14, 455052511,  14.787981
S2, 10000000000, 14, 455052511,  13.124431
S3, 10000000000, 14, 455052511,   5.349270
S0, 10000000000, 16, 455052511,  25.220491
S1, 10000000000, 16, 455052511,  12.835986
S2, 10000000000, 16, 455052511,  11.413538
S3, 10000000000, 16, 455052511,   4.634221
S0, 10000000000, 18, 455052511,  22.821231
S1, 10000000000, 18, 455052511,  10.765608
S2, 10000000000, 18, 455052511,  10.097096
S3, 10000000000, 18, 455052511,   3.958022
S0, 10000000000, 20, 455052511,  19.462517
S1, 10000000000, 20, 455052511,   9.526198
S2, 10000000000, 20, 455052511,   9.108915
S3, 10000000000, 20, 455052511,   3.540264
S0, 10000000000, 22, 455052511,  17.973601
S1, 10000000000, 22, 455052511,   9.301670
S2, 10000000000, 22, 455052511,   8.297719
S3, 10000000000, 22, 455052511,   3.230193
S0, 10000000000, 24, 455052511,  16.417035
S1, 10000000000, 24, 455052511,   7.939980
S2, 10000000000, 24, 455052511,   7.666718
S3, 10000000000, 24, 455052511,   3.006804
S0, 10000000000, 26, 455052511,  15.097292
S1, 10000000000, 26, 455052511,   7.356832
S2, 10000000000, 26, 455052511,   7.044116
S3, 10000000000, 26, 455052511,   2.737987
S0, 10000000000, 28, 455052511,  13.914883
S1, 10000000000, 28, 455052511,   6.799938
S2, 10000000000, 28, 455052511,   6.561362
S3, 10000000000, 28, 455052511,   2.547096
S0, 10000000000, 30, 455052511,  13.026595
S1, 10000000000, 30, 455052511,   6.351933
S2, 10000000000, 30, 455052511,   6.207592
S3, 10000000000, 30, 455052511,   2.410764
S0, 10000000000, 10, 455052511,  37.614380
S1, 10000000000, 10, 455052511,  18.481939
S2, 10000000000, 10, 455052511,  18.106381
S3, 10000000000, 10, 455052511,   7.045595
S0, 10000000000, 12, 455052511,  31.568715
S1, 10000000000, 12, 455052511,  15.956549
S2, 10000000000, 12, 455052511,  15.188019
S3, 10000000000, 12, 455052511,   5.906231
S0, 10000000000, 14, 455052511,  26.935832
S1, 10000000000, 14, 455052511,  13.364992
S2, 10000000000, 14, 455052511,  12.965888
S3, 10000000000, 14, 455052511,   5.079936
S0, 10000000000, 16, 455052511,  24.451958
S1, 10000000000, 16, 455052511,  12.129515
S2, 10000000000, 16, 455052511,  11.444679
S3, 10000000000, 16, 455052511,   4.633939
S0, 10000000000, 18, 455052511,  22.251470
S1, 10000000000, 18, 455052511,  10.819314
S2, 10000000000, 18, 455052511,  10.159468
S3, 10000000000, 18, 455052511,   4.103250
S0, 10000000000, 20, 455052511,  19.911593
S1, 10000000000, 20, 455052511,   9.753038
S2, 10000000000, 20, 455052511,   9.086027
S3, 10000000000, 20, 455052511,   3.541346
S0, 10000000000, 22, 455052511,  17.506931
S1, 10000000000, 22, 455052511,   8.505286
S2, 10000000000, 22, 455052511,   8.251157
S3, 10000000000, 22, 455052511,   3.237131
S0, 10000000000, 24, 455052511,  16.069959
S1, 10000000000, 24, 455052511,   7.877941
S2, 10000000000, 24, 455052511,   7.677885
S3, 10000000000, 24, 455052511,   2.313836
S0, 10000000000, 26, 455052511,  14.918970
S1, 10000000000, 26, 455052511,   7.306115
S2, 10000000000, 26, 455052511,   7.062704
S3, 10000000000, 26, 455052511,   2.799723
S0, 10000000000, 28, 455052511,  13.915105
S1, 10000000000, 28, 455052511,   6.771050
S2, 10000000000, 28, 455052511,   6.562376
S3, 10000000000, 28, 455052511,   2.542712
S0, 10000000000, 30, 455052511,  12.981133
S1, 10000000000, 30, 455052511,   6.332164
S2, 10000000000, 30, 455052511,   6.169185
S3, 10000000000, 30, 455052511,   2.373205
S0, 10000000000, 10, 455052511,  37.512483
S1, 10000000000, 10, 455052511,  19.009229
S2, 10000000000, 10, 455052511,  18.139842
S3, 10000000000, 10, 455052511,   7.037247
S0, 10000000000, 12, 455052511,  31.528525
S1, 10000000000, 12, 455052511,  15.567004
S2, 10000000000, 12, 455052511,  15.246023
S3, 10000000000, 12, 455052511,   5.967482
S0, 10000000000, 14, 455052511,  26.839715
S1, 10000000000, 14, 455052511,  13.268836
S2, 10000000000, 14, 455052511,  12.925059
S3, 10000000000, 14, 455052511,   5.039343
S0, 10000000000, 16, 455052511,  25.062869
S1, 10000000000, 16, 455052511,  11.737782
S2, 10000000000, 16, 455052511,  11.450340
S3, 10000000000, 16, 455052511,   4.433886
S0, 10000000000, 18, 455052511,  21.443293
S1, 10000000000, 18, 455052511,  10.515943
S2, 10000000000, 18, 455052511,  10.130912
S3, 10000000000, 18, 455052511,   3.960220
S0, 10000000000, 20, 455052511,  19.297109
S1, 10000000000, 20, 455052511,   9.769550
S2, 10000000000, 20, 455052511,   9.111424
S3, 10000000000, 20, 455052511,   3.541961
S0, 10000000000, 22, 455052511,  17.272468
S1, 10000000000, 22, 455052511,   8.487447
S2, 10000000000, 22, 455052511,   8.300797
S3, 10000000000, 22, 455052511,   3.234799
S0, 10000000000, 24, 455052511,  15.994326
S1, 10000000000, 24, 455052511,   7.934125
S2, 10000000000, 24, 455052511,   7.649875
S3, 10000000000, 24, 455052511,   2.980877
S0, 10000000000, 26, 455052511,  14.809910
S1, 10000000000, 26, 455052511,   7.400604
S2, 10000000000, 26, 455052511,   7.041663
S3, 10000000000, 26, 455052511,   2.733877
S0, 10000000000, 28, 455052511,  13.774053
S1, 10000000000, 28, 455052511,   6.768387
S2, 10000000000, 28, 455052511,   6.551041
S3, 10000000000, 28, 455052511,   2.545311
S0, 10000000000, 30, 455052511,  13.528639
S1, 10000000000, 30, 455052511,   6.331792
S2, 10000000000, 30, 455052511,   6.197775
S3, 10000000000, 30, 455052511,   2.378711
S0, 10000000000, 10, 455052511,  43.939401
S1, 10000000000, 10, 455052511,  18.858360
S2, 10000000000, 10, 455052511,  18.087376
S3, 10000000000, 10, 455052511,   7.040696
S0, 10000000000, 12, 455052511,  36.963185
S1, 10000000000, 12, 455052511,  15.975699
S2, 10000000000, 12, 455052511,  15.220240
S3, 10000000000, 12, 455052511,   5.907850
S0, 10000000000, 14, 455052511,  30.266550
S1, 10000000000, 14, 455052511,  13.328186
S2, 10000000000, 14, 455052511,  12.982700
