5;142643,149493,186487,206251,225942,242803
5;149493,167525,190034,206251,260952
5;149493,167525,190034,206251,260952
5;149493,167525,190034,206251,260952
5;142643,186487,206251,225942,242803
5;118424,128713,178975,183539,282683
5;142643,149493,186487,190034,206251,242803
5;142643,149493,190034,206251,242803
6;122413,151994,153200,161734,170473
6;122413,151994,153200,161734,170473
6;122413,151994,153200,153573,170473
6;142643,149493,186487,206251,225942,242803
6;122413,151994,153200,153573,156431,161734,170473
6;142643,149493,186487,206251,242803
6;122413,151994,153200,156431,161734,214594
6;122413,151994,153200,156431,161734
6;142643,149493,190034,206251,242803
6;122413,151994,153200,153573,161734,170473
6;142643,149493,186487,206251,242803
6;122413,151994,156431,161734,214594
6;142643,149493,186487,190034,206251,242803
6;122413,151994,153200,153573,170473
6;142643,186487,206251,225942,242803
6;122413,151994,153200,153573,161734,170473
6;122413,151994,153200,153573,156431,161734
7;122086,122413,151994,156431,161734,214594
7;122413,151994,153200,153573,156431,161734,170473,214594
7;122086,122413,156431,161734,214594
7;122413,151994,153200,153573,156431,161734,170473,214594
7;122086,122413,151994,153200,153573,156431,161734,214594
7;122413,142771,151994,153200,153573,170473
7;131131,151029,156360,199044,209203
7;122413,151994,153200,153573,156431,161734,170473,214594
7;142771,151994,153200,153573,170473
7;122413,142771,151994,153200,153573,170473
7;122413,142771,151994,153200,153573,161734,170473
7;122413,151994,153200,153573,156431,161734,214594
7;122086,122413,156431,161734,214594
7;122086,122413,153200,156431,161734,214594
7;122086,122413,151994,153200,156431,161734,214594
7;122086,122413,151994,153200,156431,161734,214594
8;122086,122413,151994,153200,153573,156431,161734,214594
8;131131,151029,156360,156504,209203
8;122413,151994,153200,153573,161734,170473,214594
8;131131,142819,151029,156360,199044,209203
8;131131,142819,151029,156504,215880
8;122086,122413,151994,153200,153573,161734,214594
8;131131,142819,151029,156360,156504,209203
8;122413,151994,153200,153573,161734,170473,214594
8;122086,122413,153200,161734,214594
8;122086,122413,151994,153200,156431,161734,214594
8;122086,122413,153200,161734,214594
8;131131,142819,151029,156504,197837,215880
8;122086,122413,151994,153200,161734,214594
8;131131,142819,151029,156360,156504,209203
8;122086,122413,151994,153200,153573,156431,161734,214594
8;131131,142819,151029,156504,209203
8;122086,122413,151994,153200,153573,161734,214594
8;122413,142771,151994,153200,153573,161734,170473
9;142819,156504,197837,215880,250657
9;122413,142771,151994,153200,153573,170473
9;122086,122413,151994,153200,153573,214594
9;122413,151994,153200,153573,170473
9;131131,142819,151029,156504,197837,215880
9;131131,142819,156504,197837,215880
9;122413,151994,153200,153573,214594
9;142771,151994,153200,153573,170473
9;122413,151994,153200,153573,170473
9;131131,142819,151029,156360,156504,199044,209203
9;131131,142819,156504,197837,215880,250657
9;122413,151994,153200,153573,170473,214594
9;122413,151994,153200,153573,170473
9;122086,122413,153200,153573,214594
9;122086,122413,151994,153200,153573,214594
9;131131,142819,156504,197837,215880
9;122086,122413,153200,153573,214594
10;124321,143949,180168,255512,271937
10;142819,151029,156504,197837,215880
10;131131,142819,151029,156504,197837
10;131131,142819,151029,156504,197837,215880,250657
10;131131,142819,151029,156504,197837,215880,250657
10;142819,151029,156504,197837,215880,250657
10;142819,151029,156360,199044,209203
10;131131,142819,151029,156504,209203
10;131131,142819,151029,156504,197837,215880
10;131131,142819,151029,156360,209203
10;142819,156504,197837,215880,250657
10;131131,142819,151029,156360,199044,209203
10;131131,142819,151029,156360,199044,209203
10;131131,142819,151029,156504,197837,215880,250657
10;142819,156504,197837,215880,250657
10;131131,142819,151029,156360,156504,209203
10;131131,142819,151029,156360,156504,199044,209203
11;123399,148636,164894,186328,250619
11;123647,143884,146402,160136,278628
11;124321,143949,180168,255512,271937
11;194088,194848,197690,200531,231855
11;123647,143884,146402,160136,278628
11;120213,136907,143949,255512,271937
11;120213,136907,143949,255512,271937
11;123399,148636,164894,186328,250619
11;120213,136907,143949,255512,271937
11;123647,143884,146402,160136,278628
11;123399,148636,164894,186328,250619
11;120213,136907,143949,255512,271937
11;123399,148636,164894,186328,250619
11;124321,143949,180168,255512,271937
11;123399,148636,164894,186328,250619
11;123647,143884,146402,160136,278628
12;133469,176698,194088,194848,197690,200531,231855
12;133469,194088,194848,197690,231855
12;133469,176698,194088,194848,197690,200531,231855
12;133469,176698,194088,194848,197690,231855
12;133469,176698,182517,194088,194848,197690,200531,231855
12;133469,176698,182517,194088,194848,197690,231855
12;194088,194848,197690,200531,231855
12;133469,176698,182517,194088,194848,197690,231855
12;133469,194088,194848,197690,200531,231855
12;133469,194088,194848,197690,231855
12;133469,176698,182517,194088,194848
12;133469,194088,194848,197690,231855
12;133469,176698,194088,194848,197690,231855
12;133469,176698,182517,194088,194848,197690,200531,231855
12;133469,194088,194848,197690,200531,231855
12;133469,194088,194848,197690,231855
12;133469,176698,182517,194088,194848,231855
12;133469,176698,194088,194848,231855
13;172038,195760,244729,259592,260834
13;139694,169667,187383,195605,222541
13;139694,169667,187383,195605,222541
13;172038,195760,244729,259592,260834
13;121731,143683,246659,248123,253948
13;139694,169667,195605,222541,226018
13;172038,195760,244729,259592,260834
13;139694,169667,187383,195605,222541
13;139694,169667,195605,222541,226018
13;121731,143683,246659,248123,253948
13;133469,176698,182517,194088,194848,231855
13;133469,176698,182517,194088,194848
13;133469,176698,194088,194848,231855
13;139694,169667,195605,222541,226018
13;133469,176698,182517,194088,194848
13;121731,143683,246659,248123,253948
14;163250,264573,270031,271659,289096,290149
14;163250,264573,270031,271659,289096,290149
14;158159,243032,250922,286140,288718
14;163250,264573,271659,289096,290149
14;133697,134502,159239,238366,253063
14;163250,264573,270031,271659,289096,290149
14;133697,134502,153314,238366,253063
14;158159,243032,250922,286140,288718
14;163250,264573,270031,271659,289096,290149
14;163250,264573,270031,271659,290149
14;158159,243032,250922,286140,288718
14;133697,134228,153314,238366,253063
14;163250,270031,271659,289096,290149
14;163250,264573,270031,271659,289096,290149
14;264573,270031,271659,289096,290149
14;163250,264573,270031,289096,290149
14;133697,134228,134502,153314,238366,253063
14;158159,243032,250922,286140,288718
15;133697,134228,134502,153314,159239,238366,253063
15;133697,134502,153314,159239,238366,253063
15;133697,134228,134502,153314,159239,238366
15;141750,144626,174521,202114,207932
15;141750,144626,174521,202114,207932
15;133697,134228,134502,153314,159239,238366
15;141750,144626,174521,202114,207932
15;133697,134228,134502,159239,238366
15;133697,134228,134502,153314,159239,238366,253063
15;134228,134502,153314,159239,238366,253063
15;133697,134502,153314,159239,238366,253063
15;141750,144626,174521,202114,207932
15;133697,134228,134502,153314,159239,238366,253063
15;134228,134502,153314,159239,238366
15;134228,134502,153314,159239,253063
16;117763,157141,161217,161610,174207,192378,196810,203666
16;117763,161217,161610,174207,192378,196810,203666
16;117763,161217,161610,174207,192378,203666
16;161217,161610,174207,192378,203666
16;117763,161217,161610,174207,192378,203666
16;117763,157141,161217,161610,167666,172441,174207,192378,196810
16;117763,161610,172441,192378,203666
16;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666,228808
16;117763,161217,161610,172441,174207,192378,203666
16;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666
16;117763,157141,161217,161610,167666,174207,192378,196810
16;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666
16;161217,161610,174207,192378,196810
16;117763,157141,161217,161610,174207,192378,196810
16;117763,161217,161610,174207,192378,196810
16;117763,157141,161217,161610,172441,174207,192378,196810,203666
16;117763,157141,161217,161610,172441,174207,192378,196810,203666
16;117763,161217,161610,172441,174207,192378,196810,203666
17;157141,161217,161610,167666,172441,174207,192378,196810
17;117763,161610,172441,192378,203666,228808
17;117763,157141,161217,161610,167666,172441,174207,192378,196810,228808
17;117763,161610,167666,172441,192378,203666,228808
17;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666,228808
17;117763,161217,161610,172441,174207,192378,203666,228808
17;117763,157141,161217,161610,167666,172441,174207,192378,196810
17;117763,161217,161610,172441,174207,192378,196810,203666,228808
17;157141,161217,161610,167666,172441,174207,192378,196810,228808
17;117763,161217,161610,167666,172441,174207,192378,196810,203666,228808
17;157141,161217,167666,172441,174207,192378,196810,228808
17;157141,161217,161610,167666,174207,192378,196810
17;117763,161217,161610,167666,172441,174207,192378,196810,203666,228808
17;117763,161217,161610,167666,172441,174207,192378,203666,228808
17;157141,161217,161610,174207,192378,196810
17;157141,161217,174207,192378,196810
17;157141,161217,174207,192378,196810
18;117763,161610,172441,203666,228808
18;117763,157141,161610,167666,172441,196810,203666,228808
18;117763,161217,161610,167666,172441,174207,192378,196810,203666,228808
18;117763,161610,167666,172441,203666,228808
18;117763,157141,161610,167666,172441,196810,203666,228808
18;157141,161217,167666,174207,192378,196810,228808
18;117763,157141,161217,161610,167666,172441,174207,192378,196810,228808
18;157141,161217,174207,192378,196810
18;157141,161217,167666,174207,192378,196810
18;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666,228808
18;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666,228808
18;157141,161217,174207,192378,196810
18;117763,157141,161610,167666,172441,203666,228808
18;117763,157141,161217,161610,167666,172441,174207,196810,203666,228808
18;117763,161217,161610,167666,172441,174207,192378,196810,203666,228808
18;117763,161217,161610,167666,172441,174207,192378,196810,203666,228808
18;157141,161217,167666,174207,196810
19;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666,228808
19;157141,161217,167666,172441,174207,196810,228808
19;157141,161217,167666,172441,174207,192378,196810,228808
19;117763,157141,167666,172441,196810,203666,228808
19;117763,157141,161217,167666,172441,174207,192378,196810,203666,228808
19;117763,167666,172441,203666,228808
19;117763,157141,167666,172441,203666,228808
19;117763,157141,167666,172441,203666,228808
19;157141,161217,167666,174207,196810,228808
19;117763,157141,161217,167666,172441,174207,196810,203666,228808
19;117763,157141,161217,167666,172441,174207,192378,196810,228808
19;117763,157141,161217,167666,172441,174207,196810,228808
19;157141,167666,172441,203666,228808
19;117763,157141,167666,172441,196810,228808
19;117763,157141,161217,161610,167666,172441,174207,196810,203666,228808
19;117763,157141,161217,161610,167666,172441,174207,192378,196810,203666,228808
20;119218,119252,126548,136910,141505,165115
20;157141,167666,172441,196810,228808
20;119218,119252,126548,141505,165115
20;119218,119252,126548,141505,165115
20;119218,119252,126548,136910,141505,165115
20;119218,119252,123183,126548,136910,137766,141505
20;119218,119252,123183,136910,137766
20;119218,119252,126548,141505,165115
20;119218,119252,123183,126548,136910,137766,141505
20;119218,119252,126548,136910,141505
20;119218,119252,123183,126548,136910,137766
20;119218,119252,123183,136910,137766
20;119252,126548,136910,141505,165115
20;119218,119252,126548,136910,137766,141505,165115
20;119218,119252,123183,126548,136910,137766
20;119218,119252,123183,126548,136910,141505
20;119218,119252,123183,126548,136910,137766,141505,165115
20;119218,119252,123183,126548,136910
21;119218,119252,123183,126548,136910,137766,141505,165115
21;119252,123183,126548,136910,137766,141505,165115
21;123183,126548,136910,137766,141505,165115
21;119218,119252,123183,126548,136910,137766,141505,165115
21;119252,123183,126548,136910,137766
21;119252,126548,136910,137766,141505,165115
21;119218,119252,126548,136910,137766,141505,165115
21;123651,134293,174675,182197,199917
21;119218,119252,123183,126548,136910,137766,141505
21;123651,134293,174675,182197,199917
21;126548,136910,137766,141505,165115
21;123183,126548,136910,137766,141505,165115
21;123651,134293,174675,180655,182197,199917
21;123183,126548,136910,137766,141505,165115
21;134293,174675,180655,182197,199917
21;119252,123183,126548,136910,137766,141505
21;119252,123183,126548,136910,137766,141505,165115
22;128649,135530,164292,174387,205399
22;128649,135530,164292,166937,174387,196185,205399
22;123651,134293,174675,180655,182197
22;123651,134293,174675,180655,182197
22;128649,135530,174387,205399,288789
22;123651,134293,174675,180655,182197,199917
22;128649,135530,164292,166937,174387,205399
22;128649,135530,174387,205399,288789
22;128649,135530,164292,174387,205399
22;128649,135530,164292,166937,205399
22;123651,134293,174675,180655,182197,199917
22;128649,135530,164292,174387,196185,205399
22;128649,135530,174387,196185,205399
22;128649,135530,164292,166937,174387,196185,205399
22;128649,135530,164292,166937,174387,196185,205399
22;123651,174675,180655,182197,199917
22;123651,134293,174675,180655,182197,199917
23;232132,260274,262716,268769,273837
23;128649,135530,164292,166937,174387,196185,205399
23;251975,260274,262716,268769,273837
23;128649,135530,164292,166937,196185,205399
23;128649,135530,164292,166937,196185
23;128649,135530,164292,166937,174387,196185
23;135530,164292,166937,174387,196185
23;128649,164292,166937,196185,205399
23;232132,251975,260274,262716,268769,273837
23;128649,135530,166937,174387,196185,205399
23;128649,135530,164292,166937,174387,196185,205399
23;135530,166937,174387,196185,205399
23;128649,135530,164292,166937,174387,196185
23;128649,135530,166937,174387,196185,205399
23;128649,135530,164292,166937,196185,205399
23;232132,260274,262716,268769,273837
24;133057,162240,197654,200054,252530
24;232132,251975,260274,262716,268769,273837
24;133057,162240,197654,200054,252530
24;232132,251975,260274,262716,268769,273837
24;172034,184433,201303,221596,268849
24;172034,184433,201303,221596,268849
24;133057,162240,197654,200054,252530
24;122944,159321,222959,223324,269719
24;232132,251975,260274,262716,268769,273837
24;172034,184433,201303,221596,268849
24;232132,251975,260274,262716,273837
24;122944,159321,222959,223324,269719
24;232132,251975,262716,268769,273837
24;232132,251975,262716,268769,273837
24;232132,251975,260274,262716,273837
24;133057,162240,197654,200054,252530
24;251975,260274,262716,268769,273837
24;122944,159321,222959,223324,269719
25;122944,159321,222959,223324,269719
25;135337,145890,174798,175370,181405,202275,213639,218409
25;135337,145890,174798,181405,202275,213639,218409
25;135337,174798,175370,202275,213639
25;135337,145890,174798,181405,218409
25;135337,174798,181405,202275,213639,218409
25;135337,174798,181405,213639,218409
25;135337,145890,174798,175370,181405,202275,213639,218409
25;135337,145890,174798,175370,202275,213639
25;135337,145890,174798,181405,202275,213639
25;135337,145890,174798,181405,213639,218409
25;135337,145890,174798,175370,181405,202275,213639
25;135337,145890,174798,175370,202275,213639
25;135337,174798,181405,202275,213639
25;135337,145890,174798,181405,202275,213639,218409
25;135337,145890,174798,175370,181405,213639,218409
25;135337,145890,174798,175370,181405,202275,213639,218409
26;135337,145890,174798,175370,218409
26;122651,146749,167436,181444,210229
26;135337,145890,174798,175370,218409
26;135337,145890,174798,175370,202275,213639,218409
26;122651,146749,167436,173464,210229
26;135337,145890,174798,175370,181405,213639,218409
26;145890,174798,175370,202275,213639
26;135337,145890,174798,175370,202275,213639
26;145890,174798,175370,202275,213639
26;135337,145890,174798,175370,213639,218409
26;135337,145890,174798,181405,218409
26;135337,145890,174798,175370,213639
26;135337,145890,174798,175370,181405,202275,213639,218409
26;122651,146749,167436,173464,181444,210229
26;135337,145890,174798,175370,213639
26;135337,145890,174798,175370,181405,218409
27;137556,138763,148586,151661,229225
27;122651,146749,167436,173464,181444,210229
27;146749,167436,173464,181444,210229
27;122651,146749,167436,173464,181444,210229
27;122651,146749,167436,173464,181444,210229
27;137556,138763,148586,151661,229225
27;152170,169228,193759,203455,215795
27;169228,193759,203455,209819,215795
27;122651,167436,173464,181444,210229
27;161444,212837,219547,222810,270034
27;152170,169228,193759,203455,209819,215795
27;166039,173392,180069,191661,231716
27;140060,164896,211979,242160,293022
27;169228,193759,203455,209819,215795
27;140060,164896,211979,242160,293022
27;137556,138763,148586,151661,229225
27;166039,173392,180069,191661,231716
28;152170,169228,193759,203455,209819
28;152170,169228,193759,203455,209819,215795
28;128425,141091,195274,199517,205727,293291
28;169228,193759,203455,209819,215795
28;128425,195274,199517,205727,293291
28;140527,148694,156288,174690,180675,186115
28;140527,148694,174690,180675,186115
28;148694,156288,174690,180675,186115
28;140527,148694,156288,174690,180675,186115
28;152170,169228,193759,203455,209819
28;140527,148694,174690,180675,186115
28;140527,148694,174690,180675,186115
28;169228,193759,203455,209819,215795
28;152170,169228,193759,203455,215795
28;148694,156288,174690,180675,186115
28;152170,169228,193759,203455,209819,215795
28;148694,156288,174690,180675,186115
28;128425,195274,199517,205727,293291
29;141091,195274,205727,261701,293291
29;141091,155817,195274,205186,205727,261701
29;141091,195274,205186,205727,261701
29;128425,141091,195274,205727,261701,293291
29;141091,155817,195274,205186,205727,261701
29;128425,141091,195274,205727,293291
29;141091,155817,195274,205186,205727,261701
29;128425,141091,195274,205727,261701,293291
29;128425,141091,195274,199517,205727,293291
29;128425,141091,195274,205727,261701,293291
29;141091,155817,195274,205186,205727
29;141091,195274,205186,205727,261701,293291
29;128425,141091,195274,205727,261701,293291
29;141091,195274,205186,205727,261701
29;141091,195274,205727,261701,293291
29;141091,195274,205186,205727,261701,293291
30;148969,152806,168320,226179,229103
30;122056,166548,173990,191631,210528
30;118214,128792,173755,222262,250903
30;118214,128792,173755,222262,250903
30;122056,166548,173990,191631,210528
30;141091,155817,205186,205727,261701
30;118214,128792,173755,197439,222262,250903
30;128792,145947,173755,222262,250903
30;118214,128792,145947,173755,222262,250903
30;128792,145947,173755,222262,250903
30;118214,128792,173755,222262,250903
30;118214,145947,173755,222262,250903
30;141091,155817,205186,205727,261701
30;118214,128792,145947,173755,222262,250903
30;148969,152806,168320,226179,229103
30;118214,128792,173755,197439,222262,250903
30;118214,128792,197439,222262,250903
30;118214,128792,145947,173755,222262,250903
31;133697,134228,134502,153314,159239,238366,253063
31;130897,202209,220163,220422,270345
31;118214,128792,197439,222262,250903
31;130897,202209,220163,220422,270345
31;134228,134502,153314,159239,238366,253063
31;134228,134502,153314,159239,238366,253063
31;205884,216924,217761,224020,259340
31;130897,202209,220163,220422,270345
31;205884,216924,217761,224020,259340
31;134228,134502,153314,159239,238366,253063
31;118214,128792,197439,222262,250903
31;133697,134228,153314,238366,253063
31;205884,216924,217761,224020,259340
31;133697,134228,134502,153314,238366,253063
31;148969,152806,168320,226179,229103
32;135342,186424,227820,249368,291928
32;117653,134332,192713,245710,246758
32;117653,134332,192713,208507,245710,246758
32;117653,134332,192713,245710,279612
32;117653,134332,192713,208507,245710
32;117653,134332,192713,208507,245710,246758
32;117653,134332,192713,245710,279612
32;117653,134332,192713,208507,246758
32;117653,134332,192713,208507,246758
32;134332,192713,208507,245710,246758
32;135319,155644,162800,263983,270571
32;117653,134332,192713,245710,279612
32;117653,134332,192713,245710,279612
32;135319,155644,162800,263983,270571
32;117653,134332,192713,208507,245710,246758
32;126881,135342,186424,227820,249368,291928
32;117653,134332,192713,208507,245710,246758
32;117653,134332,192713,245710,279612
33;126881,186424,227820,249368,291928
33;126881,135342,186424,221859,227820,249368,291928
33;126881,135342,221859,227820,249368
33;126881,135342,186424,221859,227820,249368
33;126881,135342,221859,227820,249368,291928
33;126881,135342,221859,227820,249368
33;126881,135342,186424,221859,227820,249368,291928
33;126881,135342,186424,221859,227820,249368,291928
33;126881,135342,186424,227820,249368,291928
33;126881,135342,186424,221859,249368
33;126881,135342,186424,249368,291928
33;126881,135342,186424,221859,227820,249368,291928
33;126881,186424,221859,227820,249368,291928
33;126881,135342,186424,221859,227820,249368
33;126881,135342,186424,227820,249368,291928
33;126881,221859,227820,249368,291928
33;126881,221859,227820,249368,291928
34;149729,160910,170649,171337,186830,195179
34;132917,138097,160361,190445,244177
34;160910,170649,171337,186830,195179
34;149729,160910,170649,171337,186830,195179
34;149729,160910,170649,171337,195179
34;132917,138097,160361,190445,244177
34;149729,160910,170649,171337,186830,195179
34;160910,170649,171337,186830,195179
34;132917,138097,160361,190445,244177
34;149729,160910,170649,186830,195179
34;132917,138097,160361,190445,244177
34;149729,160910,170649,171337,186830,195179
34;137239,161859,183697,211430,228452
34;149729,160910,171337,186830,195179
34;149729,160910,171337,186830,195179
34;130998,137239,161859,183697,211430,228452
35;130998,137239,161859,211430,228452
35;130998,137239,183697,211430,228452
35;161444,191571,212837,222810,270034
35;161444,162221,191571,212837,222810,270034
35;161444,212837,219547,222810,270034
35;130998,137239,161859,183697,211430,228452
35;137239,161859,183697,211430,228452
35;130998,137239,183697,211430,228452
35;162221,191571,212837,222810,288017
35;162221,191571,212837,222810,288017
35;130998,137239,161859,183697,211430,228452
35;130998,137239,161859,183697,211430,228452
35;130998,137239,161859,183697,211430
35;161444,162221,191571,212837,222810,288017
35;161444,212837,219547,222810,270034
35;161444,162221,191571,212837,222810
35;162221,191571,212837,222810,288017
35;161444,162221,191571,212837,222810
36;149899,159617,213460,225437,227763,246063,248514
36;161444,212837,219547,222810,270034
36;149899,159617,213460,225437,227763,246063,248514
36;159617,213460,225437,246063,248514
36;159617,213460,225437,227763,246063,248514
36;162221,191571,212837,222810,288017
36;161444,162221,191571,212837,222810,270034
36;149899,159617,179704,213460,227763,246063,248514
36;161444,162221,191571,212837,222810,288017
36;159617,213460,227763,246063,248514
36;161444,162221,191571,212837,270034
36;149899,159617,213460,227763,246063,248514
36;161444,162221,191571,212837,222810
36;161444,191571,212837,222810,270034
36;213460,225437,246063,256765,272947
36;161444,162221,191571,212837,222810,270034
37;149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
37;148972,149899,159617,213460,225437,246063,248514,256765,272947
37;148972,149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
37;149899,159617,213460,225437,227763,246063,248514,256765,272947
37;159617,213460,225437,246063,248514,272947
37;148972,213460,225437,246063,256765,272947
37;213460,225437,246063,248514,256765,272947
37;149899,159617,213460,225437,246063,248514,256765,272947
37;149899,159617,179704,213460,225437,227763,246063,248514
37;149899,159617,179704,213460,225437,227763,246063,248514,272947
37;159617,213460,225437,246063,248514,256765,272947
37;149899,159617,213460,225437,246063,248514,272947
37;148972,149899,159617,213460,225437,227763,246063,248514,256765,272947
37;213460,225437,246063,248514,272947
37;148972,149899,159617,213460,225437,246063,248514,256765,272947
37;148972,149899,159617,213460,225437,246063,248514,256765,272947
37;148972,213460,225437,246063,248514,256765,272947
37;149899,159617,213460,225437,227763,246063,248514,272947
38;148972,149899,179704,225437,246063,248514,256765,272947
38;149899,159617,179704,213460,227763,246063,248514,272947
38;148972,149899,213460,225437,246063,248514,256765,272947
38;149899,159617,179704,213460,225437,227763,246063,248514,272947
38;148972,149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
38;148972,149899,179704,225437,246063,256765,272947
38;148972,225437,246063,256765,272947
38;149899,159617,179704,213460,227763,248514
38;148972,149899,179704,213460,225437,246063,248514,256765,272947
38;148972,149899,159617,179704,213460,225437,246063,248514,256765,272947
38;148972,149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
38;148972,149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
38;148972,213460,225437,246063,248514,256765,272947
38;148972,149899,225437,246063,248514,256765,272947
38;148972,149899,159617,179704,213460,225437,227763,246063,248514,272947
38;149899,159617,213460,227763,248514
39;148972,149899,159617,179704,213460,227763,246063,248514,272947
39;148972,149899,159617,179704,213460,227763,248514,272947
39;148972,149899,179704,213460,225437,227763,248514,256765,272947
39;149899,159617,179704,227763,248514
39;149899,159617,179704,227763,248514
39;148972,149899,179704,225437,227763,248514,256765,272947
39;148972,149899,179704,225437,227763,246063,248514,256765,272947
39;148972,149899,179704,213460,225437,227763,246063,248514,256765,272947
39;148972,149899,159617,179704,213460,227763,248514,272947
39;148972,149899,159617,179704,213460,225437,227763,246063,248514,272947
39;148972,149899,179704,213460,225437,227763,246063,248514,256765,272947
39;148972,149899,179704,225437,227763,248514,272947
39;148972,149899,159617,179704,213460,225437,227763,248514,272947
39;148972,149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
39;148972,149899,159617,179704,213460,227763,248514
39;148972,149899,179704,213460,225437,227763,248514,272947
39;148972,149899,159617,179704,213460,225437,227763,246063,248514,256765,272947
39;148972,149899,159617,179704,213460,225437,227763,248514,256765,272947
40;148972,149899,179704,225437,248514,256765,272947
40;149899,159617,179704,213460,227763,248514
40;148972,149899,179704,213460,227763,248514
40;148972,149899,179704,227763,248514
40;148972,179704,225437,256765,272947
40;123397,171678,189016,223858,233270
40;148972,149899,179704,225437,246063,256765,272947
40;123397,171678,189016,223858,261280
40;148972,149899,179704,227763,248514,272947
40;148972,149899,179704,225437,256765,272947
